"gene.pair","MFR.value","type"
"P60896_Q8N3U4",0.627713015422554,"negative"
"Q14683_Q8N3U4",0.712080945840176,"positive"
"Q7Z5K2_Q8N3U4",0.802355930659975,"positive"
"P05166_Q8N3Y1",0.608289553735305,"negative"
"P40189_Q8N3Y1",0.613934160830637,"negative"
"P63208_Q8N3Y1",0.608084117653569,"positive"
"P84077_Q8N3Y1",0.569723078695027,"positive"
"Q13616_Q8N3Y1",0.668162083022557,"positive"
"Q13617_Q8N3Y1",0.664125498953211,"positive"
"Q14999_Q8N3Y1",0.718934101167384,"positive"
"O43505_Q8N3Y3",0.741244212884442,"positive"
"P32927_Q8N3Y3",0.563500518884961,"negative"
"P55317_Q8N3Y3",0.584170857892316,"negative"
"P60900_Q8N3Y3",0.604706630445013,"negative"
"O60573_Q8N4Q1",0.659489177669644,"negative"
"P01579_Q8N4Q1",0.575810530353105,"negative"
"P19174_Q8N4Q1",0.61693527996853,"negative"
"P43357_Q8N4Q1",0.524023191519637,"negative"
"P55317_Q8N4Q1",0.553945821813698,"negative"
"Q01668_Q8N4Q1",0.584247694934056,"negative"
"Q13618_Q8N4Q1",0.692806103072199,"negative"
"Q14061_Q8N4Q1",0.588787701165778,"positive"
"P04141_Q8N6F1",0.617078887850924,"negative"
"P11487_Q8N6F1",0.674465265305997,"negative"
"P31431_Q8N6F1",0.529195196493738,"negative"
"P51149_Q8N6F1",0.473061482208632,"negative"
"P56856_Q8N6F1",0.659918543826479,"positive"
"P21953_Q8N6P7",0.519915099235873,"negative"
"Q3LXA3_Q8N6P7",0.559215438115494,"negative"
"P10515_Q8NB16",0.492364153725799,"negative"
"O75367_Q8NBP7",0.631265570445203,"negative"
"Q14204_Q8NBP7",0.603939405320181,"negative"
"O14836_Q8NE86",0.472939289371255,"negative"
"P06730_Q8NE86",0.622433325449114,"negative"
"P27694_Q8NE86",0.59619037187011,"negative"
"Q13315_Q8NE86",0.557011143520512,"negative"
"Q86U42_Q8NE86",0.594104598167201,"negative"
"P19447_Q8NEB9",0.57737135855634,"negative"
"P35354_Q8NEB9",0.671799536438045,"negative"
"P51587_Q8NEB9",0.718244823134823,"negative"
"Q14457_Q8NEB9",0.788298395219928,"positive"
"Q6ZNE5_Q8NEB9",0.620092191274361,"positive"
"P09874_Q8NEV9",0.552852549154772,"negative"
"P43308_Q8NEV9",0.507442407450287,"negative"
"Q14213_Q8NEV9",0.685173438667651,"positive"
"Q8N138_Q8NEV9",0.514021890526315,"negative"
"O15270_Q8NEZ4",0.552356353498818,"negative"
"P56279_Q8NEZ4",0.588522566618483,"negative"
"Q6P1J9_Q8NEZ4",0.703772848715423,"positive"
"P19838_Q8NFZ5",0.798076040638966,"positive"
"P41279_Q8NFZ5",0.64369005392768,"positive"
"P49590_Q8NFZ5",0.623788854323996,"negative"
"Q00653_Q8NFZ5",0.800208660688439,"positive"
"Q04206_Q8NFZ5",0.816320557204921,"positive"
"Q04864_Q8NFZ5",0.752750392055226,"positive"
"Q14626_Q8NFZ5",0.619247398642687,"negative"
"Q16790_Q8NFZ5",0.616706813229112,"negative"
"P22607_Q8NHZ8",0.571919758134913,"negative"
"Q13042_Q8NHZ8",0.80628982174153,"positive"
"P13501_Q8TEK3",0.651930161929476,"negative"
"P35222_Q8TEK3",0.599292110904856,"positive"
"P42568_Q8TEK3",0.657101925549418,"positive"
"P17931_Q8WTS6",0.547885534257645,"negative"
"P26358_Q8WTS6",0.641016149124028,"positive"
"P27037_Q8WTS6",0.664187939537737,"negative"
"P40763_Q8WTS6",0.650133327668391,"positive"
"Q04206_Q8WTS6",0.688458788971301,"positive"
"Q12962_Q8WTS6",0.69193618107662,"positive"
"Q15545_Q8WTS6",0.659267043612914,"positive"
"O14625_Q8WUM4",0.555558475690612,"negative"
"O75340_Q8WUM4",0.513576406072577,"positive"
"P17931_Q8WUM4",0.570279983349579,"positive"
"Q7Z7H8_Q8WUM4",0.629682852666422,"negative"
"P63000_Q8WUW1",0.836408346864698,"positive"
"O60216_Q8WVM7",0.726556161859388,"positive"
"P51693_Q8WVM7",0.465960639340178,"negative"
"O14798_Q8WWW0",0.592600113756334,"negative"
"P01112_Q8WWW0",0.488965680941889,"positive"
"P04141_Q8WWW0",0.555562771885891,"negative"
"Q13043_Q8WWW0",0.670439198975569,"positive"
"Q13188_Q8WWW0",0.488859823249803,"positive"
"Q13347_Q8WWW0",0.496869732938461,"negative"
"O75396_Q8WXD5",0.596121974628721,"negative"
"P14678_Q8WXD5",0.809068166895599,"positive"
"P62304_Q8WXD5",0.814346944753354,"positive"
"P62306_Q8WXD5",0.828608584920846,"positive"
"P62308_Q8WXD5",0.829984248499971,"positive"
"P62314_Q8WXD5",0.829518942057784,"positive"
"P62316_Q8WXD5",0.809274375066083,"positive"
"P62318_Q8WXD5",0.820096239459965,"positive"
"P38936_Q92466",0.762321483745702,"positive"
"P62877_Q92466",0.746017309819677,"positive"
"Q01831_Q92466",0.795914721227202,"positive"
"Q10589_Q92466",0.577136786848093,"negative"
"Q13619_Q92466",0.712894688080078,"positive"
"Q16531_Q92466",0.782344659977061,"positive"
"P16066_Q92542",0.591432555098016,"positive"
"Q12778_Q92542",0.63717747405305,"negative"
"Q14118_Q92542",0.736393065868236,"positive"
"Q6EMK4_Q92542",0.586333211291396,"positive"
"O14514_Q92556",0.584578625836144,"positive"
"P08047_Q92558",0.545223018933339,"negative"
"P25774_Q92558",0.455921788523593,"negative"
"P55055_Q92558",0.514020102814672,"negative"
"P63000_Q92558",0.626265832917997,"positive"
"Q7L576_Q92558",0.648811750967425,"positive"
"Q8WUW1_Q92558",0.628787339942666,"positive"
"P01241_Q92569",0.510978183789095,"negative"
"P08069_Q92569",0.611224375592887,"positive"
"P14778_Q92569",0.599059282316852,"negative"
"P15260_Q92569",0.538366382787566,"negative"
"P35269_Q92569",0.589396409491069,"negative"
"P42261_Q92569",0.631594250148585,"negative"
"P51679_Q92583",0.602790898125675,"positive"
"P51685_Q92583",0.620510781324521,"positive"
"P62491_Q92583",0.485489415755748,"negative"
"P46531_Q92585",0.76667819447482,"positive"
"Q06330_Q92585",0.804142902400469,"positive"
"Q16552_Q92585",0.579939732868912,"negative"
"Q6R327_Q92585",0.618721651892851,"negative"
"Q8N3Y1_Q92585",0.631737134938197,"negative"
"P12034_Q92600",0.600314453846623,"negative"
"P42701_Q92600",0.547265982574643,"negative"
"P62877_Q92692",0.518795047627116,"negative"
"Q12874_Q92692",0.500773881211885,"negative"
"O43557_Q92698",0.509437259414062,"negative"
"O60573_Q92698",0.590952025875981,"negative"
"P15559_Q92698",0.60178823961174,"negative"
"Q13557_Q92736",0.673103488985282,"positive"
"O00330_Q92747",0.611644667140025,"negative"
"O15144_Q92747",0.641012888280228,"positive"
"O43913_Q92747",0.661368340940643,"negative"
"Q13535_Q92747",0.593421463974927,"negative"
"P00813_Q92759",0.681131506169529,"negative"
"P07948_Q92759",0.594733514270776,"negative"
"P18074_Q92759",0.829101001854531,"positive"
"P19447_Q92759",0.814818241030975,"positive"
"P32780_Q92759",0.758334898309868,"positive"
"P51946_Q92759",0.781154954069785,"positive"
"Q13888_Q92759",0.756243019424074,"positive"
"Q5VWQ8_Q92759",0.58819448131955,"negative"
"Q6ZYL4_Q92759",0.666827090358759,"positive"
"O15145_Q92769",0.678548089969351,"negative"
"P06400_Q92769",0.8167949716966,"positive"
"P17542_Q92769",0.653070049003918,"positive"
"P19875_Q92769",0.477776232051283,"negative"
"Q13127_Q92769",0.67256444523656,"positive"
"Q13547_Q92769",0.778596410109854,"positive"
"O14964_Q92783",0.794988912618109,"positive"
"P16220_Q92793",0.748372155921096,"positive"
"P43357_Q92793",0.513421014473468,"negative"
"Q06945_Q92793",0.666319513582594,"positive"
"Q12772_Q92793",0.696516949321683,"positive"
"Q13572_Q92793",0.530906093162507,"positive"
"Q15389_Q92793",0.57445921571887,"negative"
"P51003_Q92797",0.676460632368899,"positive"
"P80098_Q92797",0.496915707576507,"negative"
"Q6P1J9_Q92797",0.631952769281134,"positive"
"P19876_Q92804",0.505946970113269,"negative"
"P49763_Q92804",0.487295845569377,"negative"
"Q09472_Q92804",0.651084761242794,"positive"
"O75529_Q92830",0.705153509726816,"positive"
"P01106_Q92830",0.727876802063512,"positive"
"P11802_Q92830",0.717947985906378,"positive"
"Q16594_Q92830",0.782448394190041,"positive"
"P10912_Q92841",0.550079673316397,"negative"
"P26651_Q92841",0.649316661963377,"positive"
"Q8IU60_Q92841",0.552310976355541,"positive"
"P38919_Q92854",0.648727389906917,"negative"
"P19525_Q92859",0.600225106895298,"negative"
"P62424_Q92859",0.538485261582152,"negative"
"P80075_Q92859",0.612519947388677,"negative"
"Q8IZJ1_Q92859",0.700397624176007,"positive"
"P04626_Q92878",0.685463888571756,"negative"
"P08709_Q92878",0.583079694417815,"negative"
"P17707_Q92878",0.62499787726104,"negative"
"P41586_Q92878",0.528871608474052,"negative"
"P49959_Q92878",0.812517268324042,"positive"
"Q15554_Q92878",0.701729925015796,"positive"
"P07992_Q92889",0.721556206695906,"positive"
"P13501_Q92889",0.600204794635306,"negative"
"P35225_Q92889",0.616538235062467,"negative"
"Q13347_Q92889",0.606345701816622,"negative"
"P20809_Q92896",0.500073038487916,"negative"
"P35269_Q92896",0.613394800639536,"negative"
"Q00653_Q92896",0.596578062659535,"positive"
"O15234_Q92900",0.624372150573748,"positive"
"P06730_Q92900",0.725267516593726,"positive"
"P11940_Q92900",0.675584072950108,"positive"
"P15260_Q92900",0.534265945211641,"negative"
"P38919_Q92900",0.789235333684403,"positive"
"P61326_Q92900",0.789638671530835,"positive"
"Q09161_Q92900",0.754332560800656,"positive"
"Q86U42_Q92900",0.664205003926937,"positive"
"O75888_Q92956",0.684195540583032,"positive"
"O95786_Q92956",0.668995534762619,"negative"
"P54278_Q92956",0.575124667569933,"negative"
"Q12933_Q92956",0.621347485302064,"positive"
"Q13105_Q92956",0.554182852739102,"negative"
"O00268_Q92997",0.807546322027347,"negative"
"O75330_Q92997",0.567432157857399,"negative"
"P10600_Q92997",0.755465294182009,"negative"
"Q13651_Q92997",0.505529420700163,"negative"
"Q00653_Q93008",0.653947018561174,"positive"
"Q8WTS6_Q93008",0.648437609326264,"negative"
"P40189_Q93009",0.583021110194374,"negative"
"P60484_Q93009",0.749537618100726,"positive"
"P04626_Q93034",0.47910882290751,"positive"
"Q00403_Q93034",0.657316565061277,"negative"
"Q15369_Q93034",0.695491125465798,"positive"
"Q15370_Q93034",0.658082058435012,"positive"
"P08151_Q969F2",0.702173690896993,"negative"
"P17813_Q969F2",0.696098917798371,"negative"
"P31785_Q969F2",0.633115187814431,"negative"
"O00203_Q969G6",0.532214298040855,"negative"
"P13498_Q969G6",0.589419105912844,"positive"
"P30153_Q969G9",0.512832413478943,"positive"
"P67775_Q969G9",0.55618851056635,"positive"
"Q06190_Q969G9",0.537920209036915,"positive"
"P46531_Q969H0",0.736755823510433,"positive"
"P63208_Q969H0",0.722566247530405,"positive"
"Q00653_Q969H0",0.635562668800305,"positive"
"Q13315_Q96A65",0.523372570067957,"negative"
"O14746_Q96AP0",0.702350057961586,"positive"
"P10398_Q96AP0",0.687010841320776,"negative"
"P15498_Q96AP0",0.649618765090839,"negative"
"P23415_Q96AP0",0.553303899409118,"negative"
"Q8WUW1_Q96AP0",0.597057298879239,"negative"
"P01241_Q96AY2",0.561616126148611,"negative"
"Q92698_Q96AY2",0.69592467733115,"positive"
"P22362_Q96B97",0.463412952900176,"negative"
"Q13191_Q96B97",0.500146384577369,"positive"
"O95727_Q96CA5",0.568658429754573,"negative"
"P04180_Q96CA5",0.569172067460315,"negative"
"P62837_Q96CA5",0.599195877296408,"positive"
"P04626_Q96CF2",0.714152616872993,"negative"
"P28749_Q96CF2",0.625504635786239,"negative"
"Q8WUM4_Q96CF2",0.696452008916409,"positive"
"P17612_Q96CS3",0.54593522394573,"negative"
"P26951_Q96CS3",0.492455590875688,"negative"
"P32302_Q96CS3",0.509153097746226,"negative"
"P55072_Q96CS3",0.721116479828888,"positive"
"Q13131_Q96CS3",0.578314853935227,"negative"
"P48995_Q96D31",0.630462199765672,"positive"
"Q13507_Q96D31",0.667240193917306,"positive"
"Q13586_Q96D31",0.740777146055548,"positive"
"Q92900_Q96D31",0.650601947057404,"negative"
"O14980_Q96D46",0.712685316191007,"positive"
"P36896_Q96D46",0.506563707271854,"negative"
"P02778_Q96E14",0.556590444136874,"negative"
"P54132_Q96E14",0.771938726808432,"positive"
"Q13472_Q96E14",0.719192895166333,"positive"
"O14640_Q96EB6",0.683545721609984,"positive"
"O14641_Q96EB6",0.676821635987605,"positive"
"O43463_Q96EB6",0.734366522237213,"positive"
"O95352_Q96EB6",0.634649055575441,"positive"
"P35222_Q96EB6",0.682196446975082,"positive"
"P68400_Q96EB6",0.748989139240795,"positive"
"Q12778_Q96EB6",0.758091331673797,"positive"
"Q13572_Q96EB6",0.563241598200308,"positive"
"Q8WTS6_Q96EB6",0.710046194047264,"positive"
"Q92997_Q96EB6",0.62939021032308,"positive"
"P01375_Q96EP0",0.768231780605962,"positive"
"P11177_Q96EP0",0.597157638382868,"negative"
"Q14416_Q96EP0",0.563272876816768,"negative"
"Q14643_Q96EP0",0.619404544536379,"negative"
"Q86YC2_Q96EP0",0.624977862778448,"negative"
"P05166_Q96F46",0.531434930246989,"negative"
"P63211_Q96F46",0.558867302069565,"negative"
"Q16552_Q96F46",0.733812342222876,"positive"
"Q8IZD4_Q96F46",0.535884687491151,"negative"
"P08514_Q96F86",0.541449481913265,"negative"
"P42568_Q96F86",0.533402029582593,"negative"
"P30260_Q96FF9",0.732898734919729,"positive"
"Q14683_Q96FF9",0.753441817791654,"positive"
"P11473_Q96HS1",0.684337161287205,"negative"
"P20702_Q96HS1",0.66530929597273,"negative"
"P25325_Q96HS1",0.543362171775101,"negative"
"O15511_Q96I25",0.591812609128537,"negative"
"O75533_Q96I25",0.718093696469901,"positive"
"O95602_Q96I25",0.685680294189063,"negative"
"P16581_Q96I25",0.602667592777575,"negative"
"P26368_Q96I25",0.83161731221998,"positive"
"Q10570_Q96I25",0.783934102184312,"negative"
"Q15080_Q96I25",0.585540342491443,"negative"
"O95727_Q96K21",0.548752433127551,"negative"
"P14778_Q96K21",0.502705090273399,"negative"
"P38117_Q96K21",0.593965540289523,"negative"
"Q96CF2_Q96K21",0.645761047213347,"positive"
"O95257_Q96KP1",0.488899477355975,"negative"
"P02775_Q96KP1",0.521223108077451,"negative"
"Q13190_Q96KP1",0.632650551660043,"negative"
"O43716_Q96L73",0.595630991951072,"negative"
"Q04206_Q96L73",0.711960025822893,"positive"
"O75888_Q96NA2",0.681791673416122,"negative"
"P51149_Q96NA2",0.696300234441329,"positive"
"P51671_Q96NA2",0.63106187287457,"negative"
"Q14315_Q96NA2",0.621617800582054,"negative"
"P01912_Q96NY8",0.47891637674885,"negative"
"P12644_Q96NY8",0.623503352499004,"negative"
"P19419_Q96NY8",0.556271749625998,"negative"
"P84090_Q96NY8",0.488348682594474,"positive"
"Q12996_Q96NY8",0.494674733413489,"negative"
"Q15223_Q96NY8",0.722548334265851,"positive"
"Q15118_Q96NY9",0.583846052927387,"negative"
"Q96AY2_Q96NY9",0.750358867412778,"positive"
"O43323_Q96QV1",0.673991053154018,"positive"
"P18564_Q96QV1",0.702161459847803,"negative"
"Q07869_Q96QV1",0.669871697448528,"negative"
"P09769_Q96SN7",0.606116032406678,"negative"
"P42858_Q96SN7",0.600060663423985,"negative"
"P49023_Q96SN7",0.563747653343733,"negative"
"P50281_Q96SN7",0.580183025282,"negative"
"Q13507_Q96SN7",0.526029515285606,"positive"
"Q13586_Q96SN7",0.587106190030633,"positive"
"Q15544_Q96SN7",0.559022032066112,"negative"
"Q15562_Q96SN7",0.485189724181412,"negative"
"O15145_Q99062",0.526173432899741,"negative"
"P01730_Q99062",0.714098821720158,"negative"
"P04141_Q99062",0.596806549486286,"positive"
"P09919_Q99062",0.640232772528377,"positive"
"P11831_Q99062",0.58020853089752,"negative"
"P39748_Q99062",0.454181907765695,"negative"
"Q13569_Q99062",0.587754119209581,"negative"
"Q6ZMJ4_Q99062",0.611836406402656,"negative"
"Q8NE86_Q99062",0.490309462756328,"negative"
"O00203_Q99259",0.495020254410534,"negative"
"O43716_Q99259",0.47253987660877,"negative"
"P11717_Q99259",0.531810146752613,"negative"
"P16152_Q99259",0.536337876996345,"negative"
"P28845_Q99259",0.531986845804905,"negative"
"P30876_Q99259",0.619874861174314,"negative"
"P49591_Q99259",0.516493180336116,"negative"
"Q13291_Q99259",0.59247952842093,"negative"
"P06213_Q99418",0.620315931916756,"positive"
"P32780_Q99418",0.555971871806234,"negative"
"P35568_Q99418",0.634316893017351,"positive"
"P84077_Q99418",0.580842364961458,"positive"
"P42336_Q99459",0.703000745343922,"negative"
"P62136_Q99459",0.680782886791289,"positive"
"P37840_Q99497",0.654883234298722,"positive"
"Q13190_Q99497",0.623602244437207,"negative"
"P01138_Q99523",0.651593163772085,"positive"
"P30876_Q99523",0.635711306941214,"negative"
"P49427_Q99523",0.586335826650628,"negative"
"Q92759_Q99523",0.541514962505663,"negative"
"O14920_Q99558",0.703158269933386,"positive"
"O15111_Q99558",0.658013107551033,"positive"
"P07900_Q99558",0.573301966405661,"positive"
"P22087_Q99558",0.58144295231472,"positive"
"P36578_Q99558",0.585624465374523,"positive"
"Q00653_Q99558",0.737087531622639,"positive"
"Q02878_Q99558",0.585655153507494,"positive"
"Q16543_Q99558",0.70006462470764,"positive"
"O94907_Q99570",0.616185789404917,"negative"
"P11831_Q99570",0.628266846550037,"negative"
"P49643_Q99570",0.554036884528994,"negative"
"Q14457_Q99570",0.651645521959333,"positive"
"O00303_Q99613",0.823635194632667,"positive"
"O15371_Q99613",0.829362074007013,"positive"
"O15372_Q99613",0.815446723162536,"positive"
"O75822_Q99613",0.697811623289233,"positive"
"P18847_Q99613",0.480589226335021,"negative"
"P35408_Q99613",0.529143296990393,"negative"
"P41567_Q99613",0.596132997755718,"positive"
"P47813_Q99613",0.715888351243667,"positive"
"P60228_Q99613",0.784855137149988,"positive"
"Q06330_Q99613",0.58285410963149,"negative"
"Q14152_Q99613",0.704861115621449,"positive"
"Q7L2H7_Q99613",0.748068239878528,"positive"
"O75533_Q99616",0.530795619735785,"negative"
"P01116_Q99616",0.567905930900058,"negative"
"P06213_Q99616",0.618999019647761,"negative"
"P09619_Q99616",0.711630230674517,"negative"
"P29972_Q99616",0.691297942121057,"negative"
"P41597_Q99616",0.622652516671522,"positive"
"P49682_Q99616",0.634130084741024,"positive"
"P51677_Q99616",0.659157132081433,"positive"
"Q8IYD8_Q99616",0.570521287763628,"negative"
"Q92466_Q99616",0.59441260032741,"negative"
"P29083_Q99665",0.560937538563347,"negative"
"P29459_Q99665",0.730754662754949,"positive"
"Q03519_Q99665",0.604014534805256,"negative"
"Q15796_Q99665",0.570517840759789,"negative"
"Q6ZMJ4_Q99665",0.557611831036969,"negative"
"O43915_Q99683",0.575129997890979,"negative"
"P10599_Q99683",0.635540613910527,"positive"
"P19793_Q99683",0.669298649557913,"negative"
"P46734_Q99683",0.72407217790391,"positive"
"Q12933_Q99683",0.723169211473289,"positive"
"Q13315_Q99683",0.713801958669278,"negative"
"Q96HS1_Q99683",0.605301097378268,"positive"
"P28908_Q99684",0.635817944534584,"negative"
"Q13105_Q99684",0.714032688546185,"positive"
"P15498_Q99700",0.517451586797742,"negative"
"Q08334_Q99700",0.55127883253448,"negative"
"P09874_Q99707",0.679786523844676,"negative"
"Q92878_Q99707",0.696478020012442,"negative"
"Q99665_Q99707",0.552365588594961,"negative"
"P17844_Q99717",0.545280760280441,"positive"
"P32248_Q99731",0.73367583289846,"positive"
"Q8IUC6_Q99731",0.710230390621709,"negative"
"Q96E14_Q99731",0.572431917250172,"negative"
"P01106_Q99741",0.706582356938185,"positive"
"P06493_Q99741",0.798852325522119,"positive"
"P53350_Q99741",0.853476728849506,"positive"
"Q07325_Q99741",0.561893868939311,"negative"
"P07900_Q99759",0.579792113636422,"positive"
"P27348_Q99759",0.62564012979685,"positive"
"P31946_Q99759",0.688215568561987,"positive"
"Q04917_Q99759",0.653910680975235,"positive"
"Q13163_Q99759",0.59812425417234,"positive"
"Q15120_Q99759",0.63360055741291,"negative"
"Q16543_Q99759",0.703194092752238,"positive"
"O14964_Q99816",0.72764144076645,"positive"
"Q92830_Q99816",0.718508790092111,"negative"
"Q99683_Q99828",0.697157496981623,"positive"
"O00505_Q99942",0.660805451142615,"negative"
"O15444_Q99942",0.535803622859206,"negative"
"P08151_Q99942",0.557430916680727,"negative"
"P62837_Q99942",0.747515912256953,"positive"
"Q13263_Q99942",0.68990658943003,"negative"
"Q16236_Q99942",0.599303108718109,"negative"
"O95639_Q99961",0.620743349806661,"negative"
"P20783_Q99961",0.548655828360695,"negative"
"P34932_Q99961",0.495694727565592,"negative"
"P80075_Q99961",0.497539799763528,"negative"
"P01241_Q99962",0.584617194976165,"negative"
"Q01081_Q99962",0.436015045379881,"negative"
"O75581_Q9BQB4",0.700384300281098,"positive"
"P15104_Q9BQB4",0.509300118199658,"negative"
"P24522_Q9BQB4",0.641211499595761,"negative"
"P30876_Q9BQB4",0.628828632452283,"negative"
"Q00722_Q9BQB4",0.551129882021483,"negative"
"Q96NY8_Q9BQB4",0.586752600559556,"negative"
"P29317_Q9BRP8",0.593412043984591,"negative"
"P61326_Q9BRP8",0.639336671394921,"positive"
"Q13586_Q9BRP8",0.567643050141447,"negative"
"P80075_Q9BRQ5",0.512424562083685,"negative"
"Q13507_Q9BRQ5",0.454849905018891,"positive"
"Q13586_Q9BRQ5",0.536845759772603,"positive"
"Q6R327_Q9BRQ5",0.478032436853266,"negative"
"Q96D31_Q9BRQ5",0.595166679590888,"positive"
"P54274_Q9BSI4",0.770109911718777,"positive"
"Q15554_Q9BSI4",0.690670840056453,"positive"
"Q6PGQ7_Q9BSI4",0.632138414403687,"negative"
"O14836_Q9BST9",0.513498648654558,"negative"
"P01730_Q9BST9",0.55364861990542,"negative"
"P15813_Q9BST9",0.499196415827505,"negative"
"P18074_Q9BST9",0.613133112976559,"negative"
"P61586_Q9BST9",0.604588187009199,"positive"
"Q13216_Q9BST9",0.597638010130065,"negative"
"P01374_Q9BT43",0.566666899499465,"negative"
"P22830_Q9BT43",0.567239682320602,"negative"
"P35968_Q9BT43",0.566247500343695,"negative"
"O15294_Q9BTM9",0.661770989364835,"positive"
"O95396_Q9BTM9",0.787245386749525,"positive"
"P01127_Q9BTM9",0.63178501572667,"negative"
"P02787_Q9BTM9",0.531910387930655,"positive"
"P16152_Q9BTM9",0.678512490659147,"positive"
"P26196_Q9BTM9",0.643057079768899,"positive"
"P43308_Q9BTM9",0.664565500106046,"negative"
"P46060_Q9BTM9",0.689061890475454,"positive"
"Q12769_Q9BTM9",0.598412575223678,"positive"
"Q15717_Q9BTM9",0.711029154524798,"positive"
"Q2VPK5_Q9BTM9",0.617129109377695,"positive"
"Q6P2Q9_Q9BTM9",0.675080562752844,"positive"
"Q92900_Q9BTM9",0.730461641714154,"positive"
"O75293_Q9BTP7",0.605505624828237,"negative"
"P20701_Q9BTP7",0.571760967548865,"negative"
"P78406_Q9BTP7",0.678950109669381,"negative"
"Q14152_Q9BTP7",0.596596992766462,"negative"
"Q5JU85_Q9BTP7",0.553816632342445,"negative"
"Q8IYD8_Q9BTP7",0.707629502463055,"positive"
"Q96F86_Q9BTP7",0.604199148909391,"negative"
"O15318_Q9BUI4",0.780521471159822,"positive"
"Q8IWF2_Q9BUI4",0.51945162305571,"negative"
"Q9BT43_Q9BUI4",0.723222921752331,"positive"
"O00506_Q9BUL8",0.689059210610403,"positive"
"P06401_Q9BUZ4",0.607857037095942,"negative"
"P47813_Q9BUZ4",0.54845826974324,"negative"
"P49771_Q9BUZ4",0.625101097761202,"negative"
"P50402_Q9BUZ4",0.681162701577045,"negative"
"Q13190_Q9BUZ4",0.647531146032812,"negative"
"O94907_Q9BV86",0.543080925558781,"negative"
"P06400_Q9BV86",0.713633507873138,"positive"
"P18754_Q9BV86",0.801611794955435,"positive"
"O60573_Q9BWF3",0.715545245677844,"positive"
"P06730_Q9BWF3",0.669150977359971,"positive"
"P11940_Q9BWF3",0.566638153682159,"positive"
"P35070_Q9BWF3",0.429356750031408,"negative"
"P52803_Q9BWF3",0.548658075756939,"negative"
"P60842_Q9BWF3",0.674857560594946,"positive"
"P16066_Q9BX63",0.484195627073891,"negative"
"P38398_Q9BX63",0.811727585621376,"positive"
"P41180_Q9BX63",0.572172626359481,"negative"
"Q86YC2_Q9BX63",0.71990557851942,"positive"
"Q9BQB4_Q9BX63",0.723152657791644,"negative"
"O95999_Q9BXL7",0.736232517467907,"positive"
"P35269_Q9BXL7",0.650851774281141,"negative"
"Q13191_Q9BXL7",0.692778105915702,"positive"
"Q92918_Q9BXL7",0.660876462115904,"positive"
"Q12931_Q9BXM7",0.696905229757884,"positive"
"O43432_Q9BXW9",0.652393247348904,"negative"
"O14625_Q9BY43",0.578338856824731,"negative"
"Q8WUM4_Q9BY43",0.749391008445925,"positive"
"P01375_Q9BYM8",0.718962733529385,"positive"
"P06400_Q9BYM8",0.638224611989414,"negative"
"Q16760_Q9BYM8",0.677910860935144,"negative"
"Q8NEZ4_Q9BYM8",0.577978827896802,"negative"
"Q96EP0_Q9BYM8",0.772154872991651,"positive"
"O94817_Q9BYX4",0.657288302841289,"positive"
"Q05193_Q9BYX4",0.523896260631922,"negative"
"Q13619_Q9BYX4",0.584751946478744,"negative"
"Q3LXA3_Q9BYX4",0.720834961425886,"positive"
"Q92466_Q9BYX4",0.702384018879259,"negative"
"O15234_Q9BZI7",0.673797738799439,"positive"
"P38919_Q9BZI7",0.809677390479753,"positive"
"P61326_Q9BZI7",0.820949802100141,"positive"
"Q92900_Q9BZI7",0.747187866366092,"positive"
"O75462_Q9BZS1",0.711752949347407,"negative"
"Q13094_Q9BZS1",0.608832887653515,"negative"
"O75143_Q9C0C7",0.78968085888248,"positive"
"O75385_Q9C0C7",0.765200702659384,"positive"
"Q8N122_Q9C0C7",0.715660623372818,"positive"
"O75143_Q9GZQ8",0.793557230372357,"positive"
"O75385_Q9GZQ8",0.753103684525973,"positive"
"P27694_Q9GZQ8",0.601992690919,"negative"
"P29459_Q9GZQ8",0.595297213135547,"negative"
"Q03135_Q9GZQ8",0.639792533239478,"positive"
"Q14145_Q9GZQ8",0.616295608408643,"positive"
"Q96EB6_Q9GZQ8",0.738954051210203,"positive"
"P47992_Q9GZS3",0.640551038617028,"negative"
"Q6P1J9_Q9GZS3",0.71367610209366,"positive"
"P49643_Q9GZT9",0.568799953747545,"negative"
"Q16665_Q9GZT9",0.746544400477741,"positive"
"Q96SN7_Q9GZT9",0.494279303491948,"negative"
"P10275_Q9GZV9",0.646502636767118,"negative"
"P27708_Q9GZV9",0.654322196711357,"negative"
"P42262_Q9GZV9",0.62834286018822,"negative"
"Q13363_Q9GZV9",0.709481601133098,"negative"
"Q92918_Q9GZV9",0.637707997558399,"negative"
"Q99613_Q9GZV9",0.490947603653508,"negative"
"O75533_Q9GZX6",0.473131055596782,"negative"
"P26368_Q9GZX6",0.59380153570181,"negative"
"Q08334_Q9GZX6",0.540575234822318,"positive"
"Q13625_Q9GZX6",0.497774661466773,"negative"
"Q8N6P7_Q9GZX6",0.587121321716773,"positive"
"O43716_Q9H0R6",0.717913987280619,"positive"
"P01133_Q9H0R6",0.566884477860788,"negative"
"P08151_Q9H0R6",0.527510915209468,"negative"
"P09429_Q9H0R6",0.579342671120311,"negative"
"P31751_Q9H0R6",0.568287955775638,"negative"
"P36896_Q9H0R6",0.510494240026793,"negative"
"Q04323_Q9H0R6",0.547316851508623,"negative"
"Q13309_Q9H0R6",0.563803095445377,"negative"
